id,budget,algorithm,im,avgDist,optTime,execTime,candidates,nbExecuted,reoptGood,reoptBad;
2-09.json,5000,TAP,258.777090185533,0.8562801932367156,180,416,38,38,38,0
3-11.json,500,NAIVE,32.63219166802937,0.08212560386473433,3,409,35,5,0,0
3-11.json,500,TAP,32.70473715102448,0.07729468599033829,36,390,35,5,2,3
3-11.json,1000,NAIVE,65.52797074116131,0.2173913043478264,17,839,35,10,0,0
3-11.json,1000,TAP,105.29260237287635,0.3091787439613529,83,904,35,16,10,6
3-11.json,1500,NAIVE,91.9485047584832,0.3019323671497588,19,95,35,14,0,0
3-11.json,1500,TAP,138.6887994930145,0.41545893719806815,98,1343,35,21,10,11
3-11.json,2000,NAIVE,125.03451781256713,0.4009661835748797,25,100,35,19,0,0
3-11.json,2000,TAP,228.85113328200913,0.6304347826086967,151,847,35,35,28,7
3-11.json,2500,NAIVE,151.58436519175606,0.5096618357487925,19,116,35,23,0,0
3-11.json,2500,TAP,228.85113328200913,0.5990338164251217,102,166,35,35,31,4
3-11.json,3000,NAIVE,177.9868501558313,0.5845410628019327,11,122,35,27,0,0
3-11.json,3000,TAP,228.85113328200913,0.6425120772946868,92,156,35,35,33,2
3-11.json,4000,NAIVE,184.6002767900891,0.6135265700483096,11,135,35,28,0,0
3-11.json,4000,TAP,228.85113328200913,0.6521739130434792,79,156,35,35,35,0
3-11.json,5000,NAIVE,184.6002767900891,0.5893719806763289,12,130,35,28,0,0
3-11.json,5000,TAP,228.85113328200913,0.6207729468599041,78,164,35,35,35,0
3-13.json,500,NAIVE,26.34844548348056,0.024154589371980784,5,125,35,4,0,0
3-13.json,500,TAP,39.59354970334553,0.09420289855072483,72,315,35,6,4,2
3-13.json,1000,NAIVE,52.83489250860421,0.17632850241545917,24,483,35,8,0,0
3-13.json,1000,TAP,92.43973896664362,0.2826086956521744,129,873,35,14,11,3
3-13.json,1500,NAIVE,79.44727211004698,0.24637681159420333,25,473,35,12,0,0
3-13.json,1500,TAP,126.58494751707896,0.4202898550724642,180,1306,35,19,9,10
3-13.json,2000,NAIVE,106.10938317807928,0.3550724637681162,28,107,35,16,0,0
3-13.json,2000,TAP,231.01073088732377,0.6449275362318846,185,899,35,35,25,10
3-13.json,2500,NAIVE,132.83842291834299,0.4347826086956528,11,116,35,20,0,0
3-13.json,2500,TAP,231.01073088732377,0.6376811594202907,152,182,35,35,29,6
3-13.json,3000,NAIVE,159.61908299787888,0.521739130434783,13,133,35,24,0,0
3-13.json,3000,TAP,231.01073088732377,0.6521739130434788,142,168,35,35,31,4
3-13.json,4000,NAIVE,186.28220648173485,0.6086956521739132,14,128,35,28,0,0
3-13.json,4000,TAP,231.01073088732377,0.5990338164251215,111,169,35,35,35,0
3-13.json,5000,NAIVE,186.28220648173485,0.591787439613527,15,133,35,28,0,0
3-13.json,5000,TAP,231.01073088732377,0.6497584541062809,131,186,35,35,35,0
3-14.json,500,NAIVE,40.598763530510155,0.09903381642512077,2,513,29,6,0,0
3-14.json,500,TAP,54.226848170178236,0.15458937198067657,12,495,29,8,4,4
3-14.json,1000,NAIVE,81.32156504324469,0.21014492753623215,4,142,29,12,0,0
3-14.json,1000,TAP,149.12895969358394,0.45652173913043503,52,880,29,22,11,11
3-14.json,1500,NAIVE,122.05614267919933,0.35748792270531415,19,152,29,18,0,0
3-14.json,1500,TAP,196.1312614093169,0.6183574879227054,65,532,29,29,25,4
3-14.json,2000,NAIVE,142.38931520401366,0.34782608695652206,6,47,29,21,0,0
3-14.json,2000,TAP,196.1312614093169,0.6111111111111118,47,70,29,29,28,1
3-14.json,2500,NAIVE,142.38931520401366,0.3961352657004834,6,50,29,21,0,0
3-14.json,2500,TAP,196.1312614093169,0.6280193236714978,46,77,29,29,29,0
3-14.json,3000,NAIVE,142.38931520401366,0.4057971014492756,6,53,29,21,0,0
3-14.json,3000,TAP,196.1312614093169,0.5917874396135271,43,72,29,29,29,0
3-14.json,4000,NAIVE,142.38931520401366,0.36956521739130443,5,46,29,21,0,0
3-14.json,4000,TAP,196.1312614093169,0.6014492753623193,41,70,29,29,29,0
3-14.json,5000,NAIVE,142.38931520401366,0.42028985507246397,5,45,29,21,0,0
3-14.json,5000,TAP,196.1312614093169,0.6183574879227057,44,77,29,29,29,0
3-15.json,500,NAIVE,26.54459014316924,0.06763285024154597,11,434,35,4,0,0
3-15.json,500,TAP,39.82621754744294,0.10144927536231896,18,332,35,6,3,3
3-15.json,1000,NAIVE,46.38740671663355,0.08937198067632868,4,45,35,7,0,0
3-15.json,1000,TAP,26.628781436585747,0.08695652173913049,32,1410,35,4,2,2
3-15.json,1500,NAIVE,73.12320640666233,0.20772946859903385,5,701,35,11,0,0
3-15.json,1500,TAP,93.39553286664153,0.2898550724637683,51,1584,35,14,7,7
3-15.json,2000,NAIVE,93.17970604483286,0.26328502415458954,6,617,35,14,0,0
3-15.json,2000,TAP,160.36552180079843,0.49758454106280225,95,2085,35,24,15,9
3-15.json,2500,NAIVE,113.31730134942156,0.32850241545893744,11,395,35,17,0,0
