session,candidateSize,budget,algo,planSize,executedSize,im,avgDist,optiTime,execTime,reoptGood,reoptBad,imOfOPT
data/ssb_converted/explorative.xml_7,5,2000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0658,69,0,0,0.9248351350582753
data/ssb_converted/explorative.xml_7,5,2000,TAP,5,5,25.500802651400175,0.04222222222222216,2,115,5,0,1.5319726884153073
data/ssb_converted/explorative.xml_7,5,3000,OPT,5,5,25.500802651400175,0.04222222222222216,22,115,0,0,1
data/ssb_converted/explorative.xml_7,5,3000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0546,71,0,0,0.944209834334945
data/ssb_converted/explorative.xml_7,5,3000,TAP,5,5,25.500802651400175,0.04222222222222216,2,120,5,0,1.5640665276445522
data/ssb_converted/explorative.xml_7,5,4000,OPT,3,3,15.319118989322506,0.0296296296296296,17,69,0,0,1
data/ssb_converted/explorative.xml_7,5,4000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0569,72,0,0,0.9681145805556344
data/ssb_converted/explorative.xml_7,5,4000,TAP,5,5,25.500802651400175,0.04444444444444442,1,116,5,0,1.6036643077735349
data/ssb_converted/explorative.xml_7,5,5000,OPT,3,3,15.39455529628126,0.03333333333333329,17,75,0,0,1
data/ssb_converted/explorative.xml_7,5,5000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0625,69,0,0,0.9519228611174242
data/ssb_converted/explorative.xml_7,5,5000,TAP,5,5,25.500802651400175,0.04444444444444442,2,125,5,0,1.5768430171266798
data/ssb_converted/explorative.xml_7,5,6000,OPT,2,2,10.262198469319195,0.027777777777777735,17,47,0,0,1
data/ssb_converted/explorative.xml_7,5,6000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0643,72,0,0,1.0714066130397002
data/ssb_converted/explorative.xml_7,5,6000,TAP,5,5,25.500802651400175,0.0422222222222222,2,116,5,0,1.7747656929804498
data/ssb_converted/explorative.xml_7,5,7000,OPT,3,3,15.39455529628126,0.03703703703703698,17,70,0,0,1
data/ssb_converted/explorative.xml_7,5,7000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0618,70,0,0,1.1936533236550277
data/ssb_converted/explorative.xml_7,5,7000,TAP,5,5,25.500802651400175,0.04444444444444438,2,117,5,0,1.977265159979496
data/ssb_converted/explorative.xml_7,5,8000,OPT,2,2,10.268033287861854,0.027777777777777735,17,47,0,0,1
data/ssb_converted/explorative.xml_7,5,8000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0643,70,0,0,0.953512956921618
data/ssb_converted/explorative.xml_7,5,8000,TAP,5,5,25.500802651400175,0.04444444444444442,2,117,5,0,1.5794769820915113
data/ssb_converted/explorative.xml_7,5,9000,OPT,3,3,15.32243862326023,0.03333333333333329,17,70,0,0,1
data/ssb_converted/explorative.xml_7,5,9000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.05,129,0,0,0.9253283887566809
data/ssb_converted/explorative.xml_7,5,9000,TAP,5,5,25.500802651400175,0.04222222222222216,1,115,5,0,1.532789754253068
data/ssb_converted/explorative.xml_7,5,10000,OPT,3,3,15.328273441802892,0.03333333333333329,16,69,0,0,1
data/ssb_converted/explorative.xml_7,5,10000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0912,70,0,0,0.9809251911752884
data/ssb_converted/explorative.xml_7,5,10000,TAP,5,5,25.500802651400175,0.039999999999999945,2,114,5,0,1.6248848527628816
data/ssb_converted/explorative.xml_8,5,1000,OPT,3,3,15.39455529628126,0.03333333333333329,17,69,0,0,1
data/ssb_converted/explorative.xml_8,5,1000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0599,70,0,0,0.9349206706718839
data/ssb_converted/explorative.xml_8,5,1000,TAP,5,5,25.500802651400175,0.04222222222222216,2,119,5,0,1.5486791959023034
data/ssb_converted/explorative.xml_8,5,2000,OPT,5,5,25.500802651400175,0.04444444444444438,17,118,0,0,1
data/ssb_converted/explorative.xml_8,5,2000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0587,70,0,0,1.1427171942319745
data/ssb_converted/explorative.xml_8,5,2000,TAP,5,5,25.500802651400175,0.04222222222222216,1,115,5,0,1.8928903820632268
data/ssb_converted/explorative.xml_8,5,3000,OPT,5,5,25.500802651400175,0.04222222222222216,7,115,0,0,1
data/ssb_converted/explorative.xml_8,5,3000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0744,68,0,0,0.8397670897247282
data/ssb_converted/explorative.xml_8,5,3000,TAP,5,5,25.500802651400175,0.0422222222222222,2,117,5,0,1.3910590085953276
data/ssb_converted/explorative.xml_8,5,4000,OPT,4,4,20.454795450222296,0.038888888888888834,17,557,0,0,1
data/ssb_converted/explorative.xml_8,5,4000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0671,72,0,0,0.8242528712368189
data/ssb_converted/explorative.xml_8,5,4000,TAP,5,5,25.500802651400175,0.039999999999999945,2,117,5,0,1.3653599860294439
data/ssb_converted/explorative.xml_8,5,5000,OPT,4,4,20.454795450222296,0.036111111111111066,6,94,0,0,1
data/ssb_converted/explorative.xml_8,5,5000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0889,85,0,0,0.8446423178236201
data/ssb_converted/explorative.xml_8,5,5000,TAP,5,5,25.500802651400175,0.039999999999999945,2,117,5,0,1.3991347358402992
data/ssb_converted/explorative.xml_8,5,6000,OPT,3,3,15.319118989322506,0.0296296296296296,22,71,0,0,1
data/ssb_converted/explorative.xml_8,5,6000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0639,72,0,0,0.8286693037165195
data/ssb_converted/explorative.xml_8,5,6000,TAP,5,5,25.500802651400175,0.04444444444444438,2,117,5,0,1.3726757266221767
data/ssb_converted/explorative.xml_8,5,7000,OPT,4,4,20.365126190500384,0.036111111111111066,16,95,0,0,1
data/ssb_converted/explorative.xml_8,5,7000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0588,69,0,0,0.8242528712368189
data/ssb_converted/explorative.xml_8,5,7000,TAP,5,5,25.500802651400175,0.04444444444444442,2,116,5,0,1.3653599860294436
data/ssb_converted/explorative.xml_8,5,8000,OPT,4,4,20.454795450222296,0.036111111111111066,15,95,0,0,1
data/ssb_converted/explorative.xml_8,5,8000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0595,69,0,0,1.1427171942319745
data/ssb_converted/explorative.xml_8,5,8000,TAP,5,5,25.500802651400175,0.04222222222222216,2,115,5,0,1.8928903820632268
data/ssb_converted/explorative.xml_8,5,9000,OPT,2,2,10.268033287861854,0.027777777777777735,14,47,0,0,1
data/ssb_converted/explorative.xml_8,5,9000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0608,69,0,0,0.964060396628184
data/ssb_converted/explorative.xml_8,5,9000,TAP,5,5,25.500802651400175,0.04444444444444442,2,117,5,0,1.5969486253613665
data/ssb_converted/explorative.xml_8,5,10000,OPT,5,5,25.500802651400175,0.04444444444444442,20,120,0,0,1
data/ssb_converted/explorative.xml_8,5,10000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0772,69,0,0,1.1470396212766187
data/ssb_converted/explorative.xml_8,5,10000,TAP,5,5,25.500802651400175,0.04222222222222216,1,113,5,0,1.900050404351573
data/ssb_converted/explorative.xml_9,6,1000,OPT,2,2,10.321996267958745,0.0222222222222222,2,115,0,0,1
data/ssb_converted/explorative.xml_9,6,1000,NAIVE,6,2,10.504145622105328,0.027777777777777735,0.0632,369,0,0,0.7857007186215353
data/ssb_converted/explorative.xml_9,6,1000,TAP,6,6,31.05919764011872,0.04444444444444442,2,534,6,0,2.3232002662162707
data/ssb_converted/explorative.xml_9,6,2000,OPT,5,5,25.998957486177687,0.039999999999999945,45,248,0,0,1
data/ssb_converted/explorative.xml_9,6,2000,NAIVE,6,4,20.92445680303141,0.044444444444444425,0.0877,499,0,0,1.1069757490506171
data/ssb_converted/explorative.xml_9,6,2000,TAP,6,6,31.05919764011872,0.04074074074074069,3,344,6,0,1.64313840479723
data/ssb_converted/explorative.xml_9,6,3000,OPT,3,3,15.474716516324456,0.03333333333333329,59,134,0,0,1
data/ssb_converted/explorative.xml_9,6,3000,NAIVE,6,4,20.92445680303141,0.04166666666666666,0.0975,189,0,0,1.246128429668332
data/ssb_converted/explorative.xml_9,6,3000,TAP,6,6,31.05919764011872,0.042592592592592536,3,273,6,0,1.849689554494544
data/ssb_converted/explorative.xml_9,6,4000,OPT,5,5,25.892216862547773,0.039999999999999945,59,223,0,0,1
data/ssb_converted/explorative.xml_9,6,4000,NAIVE,6,4,20.92445680303141,0.0416666666666666,0.0938,187,0,0,1.2996471297684715
data/ssb_converted/explorative.xml_9,6,4000,TAP,6,6,31.05919764011872,0.04074074074074069,3,276,6,0,1.9291299863059765
data/ssb_converted/explorative.xml_9,6,5000,OPT,4,4,20.72804691967959,0.038888888888888834,56,161,0,0,1
data/ssb_converted/explorative.xml_9,6,5000,NAIVE,6,4,20.92445680303141,0.038888888888888834,0.0984,189,0,0,0.9920234504421341
data/ssb_converted/explorative.xml_9,6,5000,TAP,6,6,31.05919764011872,0.042592592592592536,2,272,6,0,1.472509069217557
data/ssb_converted/explorative.xml_9,6,6000,OPT,4,4,20.731366553617313,0.0416666666666666,32,168,0,0,1
data/ssb_converted/explorative.xml_9,6,6000,NAIVE,6,4,20.92445680303141,0.044444444444444425,0.0951,188,0,0,1.195397588232279
data/ssb_converted/explorative.xml_9,6,6000,TAP,6,6,31.05919764011872,0.04444444444444438,3,273,6,0,1.7743872780510466
data/ssb_converted/explorative.xml_9,6,7000,OPT,6,6,31.05919764011872,0.042592592592592536,60,376,0,0,1
data/ssb_converted/explorative.xml_9,6,7000,NAIVE,6,4,20.92445680303141,0.04166666666666666,0.0932,190,0,0,1.2174240335313278
data/ssb_converted/explorative.xml_9,6,7000,TAP,6,6,31.05919764011872,0.04444444444444438,2,608,6,0,1.8070822112716458
data/ssb_converted/explorative.xml_9,6,8000,OPT,6,6,31.05919764011872,0.04444444444444438,34,380,0,0,1
data/ssb_converted/explorative.xml_9,6,8000,NAIVE,6,4,20.92445680303141,0.04166666666666666,0.0895,195,0,0,1.228444076103446
data/ssb_converted/explorative.xml_9,6,8000,TAP,6,6,31.05919764011872,0.04444444444444442,2,272,6,0,1.823439801027589
data/ssb_converted/explorative.xml_9,6,9000,OPT,3,3,15.667806765738554,0.03333333333333329,34,136,0,0,1
data/ssb_converted/explorative.xml_9,6,9000,NAIVE,6,4,20.92445680303141,0.0416666666666666,0.0552,207,0,0,1.2807617712569475
data/ssb_converted/explorative.xml_9,6,9000,TAP,6,6,31.05919764011872,0.04259259259259257,2,273,6,0,1.9010975222838307
data/ssb_converted/explorative.xml_9,6,10000,OPT,6,6,31.05919764011872,0.042592592592592536,58,271,0,0,1
data/ssb_converted/explorative.xml_9,6,10000,NAIVE,6,4,20.92445680303141,0.04166666666666666,0.0812,189,0,0,1.1456118386222771
data/ssb_converted/explorative.xml_9,6,10000,TAP,6,6,31.05919764011872,0.042592592592592536,2,270,6,0,1.7004878477645462
data/ssb_converted/goal_oriented.xml_0,7,1000,OPT,2,2,8.922337249817136,0.0222222222222222,33,190,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,1000,NAIVE,7,3,13.537267102455274,0.03333333333333329,0.1133,214,0,0,1.1169199196758457
data/ssb_converted/goal_oriented.xml_0,7,1000,TAP,4,7,18.104269287367458,0.036111111111111066,3,741,2,2,1.4937297790754844
data/ssb_converted/goal_oriented.xml_0,7,2000,OPT,2,2,9.024169068001033,0.027777777777777735,310,45,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,2000,NAIVE,7,5,22.613347260661662,0.0422222222222222,0.0671,124,0,0,1.3530240072758066
data/ssb_converted/goal_oriented.xml_0,7,2000,TAP,7,7,31.430671839527193,0.044444444444444384,5,173,7,0,1.880590833081454
data/ssb_converted/goal_oriented.xml_0,7,3000,OPT,6,6,27.05100786142871,0.04444444444444442,325,143,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,3000,NAIVE,7,5,22.613347260661662,0.04444444444444442,0.1484,120,0,0,1.1700723976667893
data/ssb_converted/goal_oriented.xml_0,7,3000,TAP,7,7,31.430671839527193,0.04444444444444441,5,173,7,0,1.6263033126250042
data/ssb_converted/goal_oriented.xml_0,7,4000,OPT,7,7,31.430671839527193,0.04126984126984122,311,165,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,4000,NAIVE,7,5,22.613347260661662,0.04222222222222216,0.1423,119,0,0,1.1250895895964381
data/ssb_converted/goal_oriented.xml_0,7,4000,TAP,7,7,31.430671839527193,0.0428571428571428,4,169,7,0,1.5637809508276785
data/ssb_converted/goal_oriented.xml_0,7,5000,OPT,2,2,9.083004899061933,0.027777777777777735,322,50,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,5000,NAIVE,7,5,22.613347260661662,0.04444444444444442,0.0642,121,0,0,1.2984349087304297
data/ssb_converted/goal_oriented.xml_0,7,5000,TAP,7,7,31.430671839527193,0.0428571428571428,5,166,7,0,1.8047165265218001
data/ssb_converted/goal_oriented.xml_0,7,6000,OPT,6,6,26.99301123876014,0.042592592592592536,320,149,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,6000,NAIVE,7,5,22.613347260661662,0.039999999999999945,0.163,118,0,0,1.215865245306038
data/ssb_converted/goal_oriented.xml_0,7,6000,TAP,7,7,31.430671839527193,0.0428571428571428,5,167,7,0,1.6899515620484984
data/ssb_converted/goal_oriented.xml_0,7,7000,OPT,5,5,22.507495381317728,0.04222222222222216,328,123,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,7000,NAIVE,7,5,22.613347260661662,0.04222222222222216,0.1752,134,0,0,1.266807701409897
data/ssb_converted/goal_oriented.xml_0,7,7000,TAP,7,7,31.430671839527193,0.0428571428571428,5,175,7,0,1.7607573389219338
data/ssb_converted/goal_oriented.xml_0,7,8000,OPT,2,2,9.045665712549644,0.027777777777777735,329,47,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,8000,NAIVE,7,5,22.613347260661662,0.039999999999999945,0.0719,119,0,0,1.4108152761022636
data/ssb_converted/goal_oriented.xml_0,7,8000,TAP,7,7,31.430671839527193,0.044444444444444384,5,167,7,0,1.9609158899930474
data/ssb_converted/goal_oriented.xml_0,7,9000,OPT,2,2,9.05259045340519,0.027777777777777735,327,46,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,9000,NAIVE,7,5,22.613347260661662,0.04222222222222216,0.0712,117,0,0,1.2614363209745743
data/ssb_converted/goal_oriented.xml_0,7,9000,TAP,7,7,31.430671839527193,0.04285714285714283,5,167,7,0,1.7532915668784652
data/ssb_converted/goal_oriented.xml_0,7,10000,OPT,7,7,31.430671839527193,0.044444444444444384,323,167,0,0,1
data/ssb_converted/goal_oriented.xml_0,7,10000,NAIVE,7,5,22.613347260661662,0.04444444444444438,0.1609,122,0,0,1.2243982004121368
data/ssb_converted/goal_oriented.xml_0,7,10000,TAP,7,7,31.430671839527193,0.044444444444444384,5,166,7,0,1.701811659922101
data/ssb_converted/goal_oriented.xml_1,6,1000,OPT,4,4,20.27280485134395,0.04722222222222225,4,645,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,1000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0688,144,0,0,1.1632706892088194
data/ssb_converted/goal_oriented.xml_1,6,1000,TAP,6,6,30.45048872492318,0.04629629629629626,3,219,5,1,2.3013783602600757
data/ssb_converted/goal_oriented.xml_1,6,2000,OPT,3,3,15.319598838627286,0.03703703703703698,58,68,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,2000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0802,68,0,0,0.9798290336119333
data/ssb_converted/goal_oriented.xml_1,6,2000,TAP,6,6,30.45048872492318,0.046296296296296224,3,148,6,0,1.9384631243848496
data/ssb_converted/goal_oriented.xml_1,6,3000,OPT,6,6,30.45048872492318,0.04814814814814811,60,147,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,3000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0601,67,0,0,0.9820628408298596
data/ssb_converted/goal_oriented.xml_1,6,3000,TAP,6,6,30.45048872492318,0.04444444444444442,3,147,6,0,1.942882418741716
data/ssb_converted/goal_oriented.xml_1,6,4000,OPT,4,4,20.447416521198747,0.038888888888888834,59,90,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,4000,NAIVE,6,3,15.391715511648314,0.03703703703703698,0.07,67,0,0,0.7819502011725866
data/ssb_converted/goal_oriented.xml_1,6,4000,TAP,6,6,30.45048872492318,0.04629629629629626,3,216,6,0,1.5469858292428473
data/ssb_converted/goal_oriented.xml_1,6,5000,OPT,2,2,10.177683873579234,0.0222222222222222,57,46,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,5000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0423,68,0,0,0.8434236590369284
data/ssb_converted/goal_oriented.xml_1,6,5000,TAP,6,6,30.45048872492318,0.04444444444444438,3,147,6,0,1.6686029962287847
data/ssb_converted/goal_oriented.xml_1,6,6000,OPT,5,5,25.476407569689492,0.04222222222222216,39,123,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,6000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0844,68,0,0,0.801436499457661
data/ssb_converted/goal_oriented.xml_1,6,6000,TAP,6,6,30.45048872492318,0.04814814814814814,2,145,6,0,1.58553691250391
data/ssb_converted/goal_oriented.xml_1,6,7000,OPT,5,5,25.476407569689492,0.04222222222222216,64,126,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,7000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.1186,69,0,0,0.6880580691866639
data/ssb_converted/goal_oriented.xml_1,6,7000,TAP,6,6,30.45048872492318,0.04814814814814814,3,148,6,0,1.3612325709895599
data/ssb_converted/goal_oriented.xml_1,6,8000,OPT,3,3,15.325433657169947,0.03333333333333329,59,69,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,8000,NAIVE,6,3,15.391715511648314,0.03703703703703698,0.043,67,0,0,0.9787900018474521
data/ssb_converted/goal_oriented.xml_1,6,8000,TAP,6,6,30.45048872492318,0.04814814814814811,3,149,6,0,1.936407536428769
data/ssb_converted/goal_oriented.xml_1,6,9000,OPT,3,3,15.278791595091008,0.03333333333333329,57,78,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,9000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0709,68,0,0,0.7676801095065322
data/ssb_converted/goal_oriented.xml_1,6,9000,TAP,6,6,30.45048872492318,0.0462962962962963,3,149,6,0,1.5187543260649228
data/ssb_converted/goal_oriented.xml_1,6,10000,OPT,5,5,25.476407569689492,0.0422222222222222,60,125,0,0,1
data/ssb_converted/goal_oriented.xml_1,6,10000,NAIVE,6,3,15.391715511648314,0.03333333333333329,0.0728,67,0,0,0.798559765284291
data/ssb_converted/goal_oriented.xml_1,6,10000,TAP,6,6,30.45048872492318,0.04444444444444438,3,146,6,0,1.5798456715603966
data/ssb_converted/goal_oriented.xml_2,7,1000,OPT,3,3,15.62003567932497,0.03703703703703698,11,395,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,1000,NAIVE,7,2,10.48435921842518,0.027777777777777735,0.0812,74,0,0,0.7824969500239761
data/ssb_converted/goal_oriented.xml_2,7,1000,TAP,3,7,15.727260447626179,0.03703703703703698,2,466,2,1,1.1737992829235322
data/ssb_converted/goal_oriented.xml_2,7,2000,OPT,4,4,20.949286534310158,0.0333333333333333,44,1057,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,2000,NAIVE,7,3,15.727260447626179,0.03703703703703698,0.0829,127,0,0,0.8311304321311327
data/ssb_converted/goal_oriented.xml_2,7,2000,TAP,7,7,36.42022117904794,0.04603174603174599,4,318,7,0,1.9246806694437617
data/ssb_converted/goal_oriented.xml_2,7,3000,OPT,2,2,10.55791913142303,0.0222222222222222,239,109,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,3000,NAIVE,7,4,21.04227834984821,0.036111111111111066,0.0943,181,0,0,0.9630024058449452
data/ssb_converted/goal_oriented.xml_2,7,3000,TAP,7,7,36.42022117904794,0.04603174603174603,3,318,7,0,1.6667758136124646
data/ssb_converted/goal_oriented.xml_2,7,4000,OPT,5,5,26.061575589966402,0.04444444444444438,220,173,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,4000,NAIVE,7,4,21.04227834984821,0.036111111111111066,0.0886,181,0,0,1.0570863138405706
data/ssb_converted/goal_oriented.xml_2,7,4000,TAP,7,7,36.42022117904794,0.04603174603174599,4,361,7,0,1.8296173406382006
data/ssb_converted/goal_oriented.xml_2,7,5000,OPT,3,3,15.727260447626179,0.03703703703703698,249,127,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,5000,NAIVE,7,4,21.04227834984821,0.038888888888888834,0.1018,183,0,0,1.1771419042365514
data/ssb_converted/goal_oriented.xml_2,7,5000,TAP,7,7,36.42022117904794,0.04603174603174599,4,315,7,0,2.0374109589577847
data/ssb_converted/goal_oriented.xml_2,7,6000,OPT,4,4,21.04227834984821,0.038888888888888834,219,181,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,6000,NAIVE,7,4,21.04227834984821,0.038888888888888834,0.1126,184,0,0,1.138529656656539
data/ssb_converted/goal_oriented.xml_2,7,6000,TAP,7,7,36.42022117904794,0.04444444444444441,3,318,7,0,1.9705804297867668
data/ssb_converted/goal_oriented.xml_2,7,7000,OPT,3,3,15.634268632088126,0.0296296296296296,216,128,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,7000,NAIVE,7,4,21.04227834984821,0.038888888888888834,0.086,182,0,0,1.0156204975309693
data/ssb_converted/goal_oriented.xml_2,7,7000,TAP,7,7,36.42022117904794,0.04603174603174603,6,566,7,0,1.7578478213752666
data/ssb_converted/goal_oriented.xml_2,7,8000,OPT,4,4,20.820117600742222,0.038888888888888834,232,152,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,8000,NAIVE,7,4,21.04227834984821,0.038888888888888834,0.1067,181,0,0,1.0671754401531042
data/ssb_converted/goal_oriented.xml_2,7,8000,TAP,7,7,36.42022117904794,0.04603174603174603,3,315,7,0,1.8470797183188228
data/ssb_converted/goal_oriented.xml_2,7,9000,OPT,5,5,26.177954810748,0.039999999999999945,218,205,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,9000,NAIVE,7,4,21.04227834984821,0.036111111111111066,0.1358,182,0,0,0.9873713830379494
data/ssb_converted/goal_oriented.xml_2,7,9000,TAP,7,7,36.42022117904794,0.044444444444444384,3,384,7,0,1.7089539240109892
data/ssb_converted/goal_oriented.xml_2,7,10000,OPT,6,6,31.304476819167405,0.04444444444444438,220,228,0,0,1
data/ssb_converted/goal_oriented.xml_2,7,10000,NAIVE,7,4,21.04227834984821,0.038888888888888834,0.1084,182,0,0,1.062906292266412
data/ssb_converted/goal_oriented.xml_2,7,10000,TAP,7,7,36.42022117904794,0.046031746031745965,4,316,7,0,1.8396906272853173
data/ssb_converted/goal_oriented.xml_3,6,1000,OPT,3,3,15.222492601200326,0.03333333333333329,5,393,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,1000,NAIVE,6,2,10.237633797427769,0.027777777777777735,0.0839,360,0,0,0.8206903475858085
data/ssb_converted/goal_oriented.xml_3,6,1000,TAP,3,6,15.405153676460289,0.040740740740740744,2,462,2,1,1.2349397502891284
data/ssb_converted/goal_oriented.xml_3,6,2000,OPT,3,3,15.436593408987417,0.03333333333333329,34,1580,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,2000,NAIVE,6,4,20.497237248534056,0.0416666666666666,0.0975,1176,0,0,1.363411229588663
data/ssb_converted/goal_oriented.xml_3,6,2000,TAP,6,6,30.646296297401406,0.04444444444444438,3,1176,6,0,2.0384944571086945
data/ssb_converted/goal_oriented.xml_3,6,3000,OPT,4,4,20.49391761459633,0.036111111111111066,38,1147,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,3000,NAIVE,6,5,25.66143749362885,0.04222222222222216,0.1047,1182,0,0,1.5426572717611626
data/ssb_converted/goal_oriented.xml_3,6,3000,TAP,6,6,30.646296297401406,0.042592592592592536,3,1191,6,0,1.842325935461379
data/ssb_converted/goal_oriented.xml_3,6,4000,OPT,6,6,30.646296297401406,0.04444444444444442,34,1216,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,4000,NAIVE,6,5,25.66143749362885,0.0422222222222222,0.1134,1140,0,0,1.5212584423616216
data/ssb_converted/goal_oriented.xml_3,6,4000,TAP,6,6,30.646296297401406,0.04259259259259257,3,2219,6,0,1.8167702795727054
data/ssb_converted/goal_oriented.xml_3,6,5000,OPT,2,2,10.269073529954898,0.0222222222222222,36,713,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,5000,NAIVE,6,5,25.66143749362885,0.04444444444444442,0.1035,1162,0,0,1.575314390285957
data/ssb_converted/goal_oriented.xml_3,6,5000,TAP,6,6,30.646296297401406,0.04444444444444438,3,1177,6,0,1.8813268577900164
data/ssb_converted/goal_oriented.xml_3,6,6000,OPT,2,2,10.269073529954898,0.0222222222222222,59,706,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,6000,NAIVE,6,5,25.66143749362885,0.0422222222222222,0.1062,1146,0,0,1.3348982410142383
data/ssb_converted/goal_oriented.xml_3,6,6000,TAP,6,6,30.646296297401406,0.04074074074074069,3,1190,6,0,1.5942087044484254
data/ssb_converted/goal_oriented.xml_3,6,7000,OPT,3,3,15.42380369620108,0.03333333333333329,58,779,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,7000,NAIVE,6,5,25.66143749362885,0.04222222222222216,0.1065,1141,0,0,1.5809603869038007
data/ssb_converted/goal_oriented.xml_3,6,7000,TAP,6,6,30.646296297401406,0.04074074074074069,3,1169,6,0,1.888069616658748
data/ssb_converted/goal_oriented.xml_3,6,8000,OPT,2,2,10.19695685693387,0.0222222222222222,37,718,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,8000,NAIVE,6,5,25.66143749362885,0.039999999999999945,0.1242,1163,0,0,1.4760325782692798
data/ssb_converted/goal_oriented.xml_3,6,8000,TAP,6,6,30.646296297401406,0.04074074074074069,3,1170,6,0,1.762759071836427
data/ssb_converted/goal_oriented.xml_3,6,9000,OPT,2,2,10.256283817168562,0.0222222222222222,62,757,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,9000,NAIVE,6,5,25.66143749362885,0.04222222222222216,0.1239,1132,0,0,1.4356989802672209
data/ssb_converted/goal_oriented.xml_3,6,9000,TAP,6,6,30.646296297401406,0.04444444444444438,3,1233,6,0,1.714590476627438
data/ssb_converted/goal_oriented.xml_3,6,10000,OPT,6,6,30.646296297401406,0.042592592592592536,38,1202,0,0,1
data/ssb_converted/goal_oriented.xml_3,6,10000,NAIVE,6,5,25.66143749362885,0.04222222222222216,0.1309,1185,0,0,1.3843322052687335
data/ssb_converted/goal_oriented.xml_3,6,10000,TAP,6,6,30.646296297401406,0.04259259259259257,4,1278,6,0,1.6532454562311165
data/ssb_converted/goal_oriented.xml_4,7,1000,OPT,4,4,17.974927703222324,0.036111111111111066,14,94,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,1000,NAIVE,7,3,13.537267102455274,0.03703703703703698,0.1172,71,0,0,1.0007978514866394
data/ssb_converted/goal_oriented.xml_4,7,1000,TAP,7,7,31.430671839527193,0.044444444444444384,5,164,6,1,2.3236409985642714
data/ssb_converted/goal_oriented.xml_4,7,2000,OPT,5,5,22.483933265465936,0.03777777777777773,329,116,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,2000,NAIVE,7,5,22.613347260661662,0.0422222222222222,0.1261,115,0,0,1.5649607417875546
