session,candidateSize,budget,algo,planSize,executedSize,im,avgDist,optiTime,execTime,reoptGood,reoptBad
data/ssb_converted/explorative.xml_6,5,6000,NAIVE,5,1,5.0887540000914475,0.0,0,331,0,0
data/ssb_converted/explorative.xml_6,5,6000,TAP,3,5,14.99924165668595,0.03333333333333329,1,8486,2,1
data/ssb_converted/explorative.xml_6,5,7000,OPT,4,4,19.878237496871275,0.036111111111111066,20,15527,0,0
data/ssb_converted/explorative.xml_6,5,7000,NAIVE,5,1,5.0887540000914475,0.0,0,340,0,0
data/ssb_converted/explorative.xml_6,5,7000,TAP,3,5,14.932959715768053,0.03703703703703698,1,8442,2,1
data/ssb_converted/explorative.xml_6,5,8000,OPT,2,2,10.053963875582728,0.027777777777777735,22,1913,0,0
data/ssb_converted/explorative.xml_6,5,8000,NAIVE,5,1,5.0887540000914475,0.0,0,683,0,0
data/ssb_converted/explorative.xml_6,5,8000,TAP,3,5,14.932959715768053,0.03703703703703698,1,8745,2,1
data/ssb_converted/explorative.xml_6,5,9000,OPT,5,5,24.743000431453197,0.04222222222222216,18,15569,0,0
data/ssb_converted/explorative.xml_6,5,9000,NAIVE,5,1,5.0887540000914475,0.0,0,332,0,0
data/ssb_converted/explorative.xml_6,5,9000,TAP,5,5,24.743000431453197,0.04444444444444442,2,15556,4,1
data/ssb_converted/explorative.xml_6,5,10000,OPT,3,3,14.99924165668595,0.03333333333333329,16,8439,0,0
data/ssb_converted/explorative.xml_6,5,10000,NAIVE,5,1,5.0887540000914475,0.0,0,375,0,0
data/ssb_converted/explorative.xml_6,5,10000,TAP,5,5,24.743000431453197,0.04444444444444442,2,15946,4,1
data/ssb_converted/explorative.xml_7,5,1000,OPT,3,3,15.3224398066701,0.03333333333333329,16,476,0,0
data/ssb_converted/explorative.xml_7,5,1000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,75,0,0
data/ssb_converted/explorative.xml_7,5,1000,TAP,2,5,10.268034071634219,0.027777777777777735,0,54,0,2
data/ssb_converted/explorative.xml_7,5,2000,OPT,4,4,20.454797014358572,0.036111111111111066,15,107,0,0
data/ssb_converted/explorative.xml_7,5,2000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,78,0,0
data/ssb_converted/explorative.xml_7,5,2000,TAP,2,5,10.268034071634219,0.027777777777777735,0,55,0,2
data/ssb_converted/explorative.xml_7,5,3000,OPT,5,5,25.500804609658395,0.04222222222222216,14,122,0,0
data/ssb_converted/explorative.xml_7,5,3000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,74,0,0
data/ssb_converted/explorative.xml_7,5,3000,TAP,2,5,10.268034071634219,0.027777777777777735,0,48,0,2
data/ssb_converted/explorative.xml_7,5,4000,OPT,3,3,15.3224398066701,0.03333333333333329,14,70,0,0
data/ssb_converted/explorative.xml_7,5,4000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,71,0,0
data/ssb_converted/explorative.xml_7,5,4000,TAP,2,5,10.268034071634219,0.027777777777777735,0,48,0,2
data/ssb_converted/explorative.xml_7,5,5000,OPT,3,3,15.394556513455344,0.03333333333333329,15,71,0,0
data/ssb_converted/explorative.xml_7,5,5000,NAIVE,5,3,15.394556513455344,0.03703703703703698,0,70,0,0
data/ssb_converted/explorative.xml_7,5,5000,TAP,2,5,10.268034071634219,0.027777777777777735,0,53,0,2
data/ssb_converted/explorative.xml_7,5,6000,OPT,3,3,15.319120150412825,0.0296296296296296,15,72,0,0
data/ssb_converted/explorative.xml_7,5,6000,NAIVE,5,3,15.394556513455344,0.03703703703703698,0,72,0,0
data/ssb_converted/explorative.xml_7,5,6000,TAP,2,5,10.262199305766874,0.027777777777777735,0,46,0,2
data/ssb_converted/explorative.xml_7,5,7000,OPT,4,4,20.454797014358572,0.036111111111111066,15,93,0,0
data/ssb_converted/explorative.xml_7,5,7000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,73,0,0
data/ssb_converted/explorative.xml_7,5,7000,TAP,2,5,10.268034071634219,0.027777777777777735,0,49,0,2
data/ssb_converted/explorative.xml_7,5,8000,OPT,2,2,10.195917364848977,0.027777777777777735,16,49,0,0
data/ssb_converted/explorative.xml_7,5,8000,NAIVE,5,3,15.394556513455344,0.03703703703703698,0,70,0,0
data/ssb_converted/explorative.xml_7,5,8000,TAP,2,5,10.268034071634219,0.027777777777777735,0,48,0,2
data/ssb_converted/explorative.xml_7,5,9000,OPT,3,3,15.319120150412825,0.0296296296296296,18,69,0,0
data/ssb_converted/explorative.xml_7,5,9000,NAIVE,5,3,15.394556513455344,0.03333333333333329,0,71,0,0
data/ssb_converted/explorative.xml_7,5,9000,TAP,2,5,10.262199305766874,0.027777777777777735,0,48,0,2
data/ssb_converted/explorative.xml_7,5,10000,OPT,2,2,10.262199305766874,0.027777777777777735,15,47,0,0
data/ssb_converted/explorative.xml_7,5,10000,NAIVE,5,3,15.394556513455344,0.03703703703703698,0,72,0,0
data/ssb_converted/explorative.xml_7,5,10000,TAP,2,5,10.268034071634219,0.027777777777777735,1,48,0,2
data/ssb_converted/explorative.xml_8,5,1000,OPT,2,2,10.262199305766874,0.027777777777777735,33,66,0,0
data/ssb_converted/explorative.xml_8,5,1000,NAIVE,5,3,15.394556513455344,0.03703703703703698,0,73,0,0
